,minicluster_size,mpitype,runtime,analysis,ranks,name
kubernetes-8/ompi/size_8_ring_usempi/mpis-8-ring_usempi-3,8,ompi,1.7756800651550293,ring_usempi,448,ompi
kubernetes-8/ompi/size_8_ring_usempi/mpis-8-ring_usempi-9,8,ompi,1.7862811088562012,ring_usempi,448,ompi
kubernetes-8/ompi/size_8_ring_usempi/mpis-8-ring_usempi-19,8,ompi,1.765841007232666,ring_usempi,448,ompi
kubernetes-8/ompi/size_8_ring_usempi/mpis-8-ring_usempi-13,8,ompi,1.7790400981903076,ring_usempi,448,ompi
kubernetes-8/ompi/size_8_ring_usempi/mpis-8-ring_usempi-11,8,ompi,1.8037068843841553,ring_usempi,448,ompi
kubernetes-8/ompi/size_8_ring_usempi/mpis-8-ring_usempi-15,8,ompi,1.8167521953582764,ring_usempi,448,ompi
kubernetes-8/ompi/size_8_ring_usempi/mpis-8-ring_usempi-7,8,ompi,1.7646818161010742,ring_usempi,448,ompi
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-16,6,ompi,1.6691608428955078,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-13,6,ompi,1.5768601894378662,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-1,6,ompi,1.5756971836090088,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-15,6,ompi,1.6914012432098389,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-14,6,ompi,1.572312593460083,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-17,6,ompi,1.821058750152588,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-11,6,ompi,1.568774700164795,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-7,6,ompi,1.6372125148773193,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-5,6,ompi,1.643960952758789,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-12,6,ompi,1.6716372966766357,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-0,6,ompi,1.545722484588623,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-19,6,ompi,1.5706291198730469,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-4,6,ompi,1.6569242477416992,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-18,6,ompi,1.6506497859954834,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-10,6,ompi,1.6497981548309326,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-9,6,ompi,1.5398633480072021,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-6,6,ompi,1.6049857139587402,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-3,6,ompi,1.5937678813934326,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-2,6,ompi,1.5653612613677979,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_usempi-noaff/mpis-6-ring_usempi-noaff-8,6,ompi,1.635697841644287,ring_usempi-noaff,336,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-16,2,ompi,1.292356014251709,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-6,2,ompi,1.4031920433044434,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-10,2,ompi,1.3626410961151123,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-13,2,ompi,1.313546895980835,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-8,2,ompi,1.288320779800415,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-11,2,ompi,1.3546483516693115,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-9,2,ompi,1.3125638961791992,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-0,2,ompi,1.4720168113708496,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-19,2,ompi,1.3261961936950684,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-4,2,ompi,1.401900053024292,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-1,2,ompi,1.2836222648620605,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-18,2,ompi,1.3174424171447754,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-2,2,ompi,1.267763376235962,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-3,2,ompi,1.3648920059204102,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-5,2,ompi,1.363755464553833,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-14,2,ompi,1.313849925994873,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-7,2,ompi,1.3626103401184082,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-17,2,ompi,1.2998242378234863,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-12,2,ompi,1.2886621952056885,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_usempi-noaff/mpis-2-ring_usempi-noaff-15,2,ompi,1.2911326885223389,ring_usempi-noaff,112,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-18,7,ompi,1.6031126976013184,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-14,7,ompi,1.6395914554595947,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-12,7,ompi,1.6507771015167236,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-13,7,ompi,1.7026712894439697,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-4,7,ompi,1.676626205444336,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-10,7,ompi,1.6807498931884766,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-16,7,ompi,1.6480238437652588,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-5,7,ompi,1.6794369220733643,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-0,7,ompi,1.613767147064209,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-8,7,ompi,1.6788678169250488,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-17,7,ompi,1.6739792823791504,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-7,7,ompi,1.6457221508026123,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-9,7,ompi,1.6190698146820068,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-3,7,ompi,1.6224956512451172,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-1,7,ompi,1.6498785018920898,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-15,7,ompi,1.6308331489562988,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-6,7,ompi,1.6755070686340332,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-11,7,ompi,1.6330676078796387,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-19,7,ompi,1.6615777015686035,ring_usempi,392,ompi
kubernetes-8/ompi/size_7_ring_usempi/mpis-7-ring_usempi-2,7,ompi,1.651186227798462,ring_usempi,392,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-16,2,ompi,1.3134984970092773,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-11,2,ompi,1.356058120727539,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-3,2,ompi,1.319836139678955,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-13,2,ompi,1.3466377258300781,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-6,2,ompi,1.3298897743225098,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-18,2,ompi,1.3353700637817383,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-2,2,ompi,1.3063302040100098,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-12,2,ompi,1.3624567985534668,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-8,2,ompi,1.330040454864502,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-17,2,ompi,1.3145792484283447,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-9,2,ompi,1.303694725036621,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-15,2,ompi,1.329317569732666,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-19,2,ompi,1.3465244770050049,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-5,2,ompi,1.3112564086914062,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-7,2,ompi,1.3410158157348633,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-14,2,ompi,1.3368639945983887,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-4,2,ompi,1.3494069576263428,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-0,2,ompi,1.3504388332366943,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-1,2,ompi,1.334794044494629,ring_usempi,112,ompi
kubernetes-8/ompi/size_2_ring_usempi/mpis-2-ring_usempi-10,2,ompi,1.3118975162506104,ring_usempi,112,ompi
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-15,5,ompi,1.5056099891662598,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-5,5,ompi,1.5548644065856934,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-16,5,ompi,1.4923501014709473,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-1,5,ompi,1.5118763446807861,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-2,5,ompi,1.52010178565979,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-4,5,ompi,1.5800058841705322,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-6,5,ompi,1.511185646057129,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-18,5,ompi,1.5470421314239502,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-11,5,ompi,1.4961574077606201,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-8,5,ompi,1.513606071472168,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-12,5,ompi,1.5680325031280518,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-13,5,ompi,1.6763219833374023,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-9,5,ompi,1.5287249088287354,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-0,5,ompi,1.5214786529541016,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-17,5,ompi,1.5253105163574219,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-3,5,ompi,1.5026664733886719,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-14,5,ompi,1.5064811706542969,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-7,5,ompi,1.5408859252929688,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-19,5,ompi,1.5173900127410889,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-10,5,ompi,1.5492777824401855,ring_usempi-noaff,280,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-15,7,ompi,1.6201801300048828,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-9,7,ompi,1.6951544284820557,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-7,7,ompi,1.6616911888122559,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-11,7,ompi,1.7312827110290527,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-17,7,ompi,1.6006340980529785,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-12,7,ompi,1.6743135452270508,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-8,7,ompi,1.6289448738098145,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-4,7,ompi,1.6445136070251465,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-5,7,ompi,1.6760034561157227,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-2,7,ompi,1.6790339946746826,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-19,7,ompi,1.6541528701782227,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-1,7,ompi,1.5632381439208984,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-6,7,ompi,1.6304447650909424,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-18,7,ompi,1.666013479232788,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-13,7,ompi,1.6042051315307617,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-0,7,ompi,1.6682593822479248,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-14,7,ompi,1.5999336242675781,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-10,7,ompi,1.6889228820800781,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-3,7,ompi,1.6040847301483154,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_usempi-noaff/mpis-7-ring_usempi-noaff-16,7,ompi,1.6655523777008057,ring_usempi-noaff,392,ompi-noaff
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-18,5,ompi,1.5619492530822754,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-17,5,ompi,1.5441856384277344,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-16,5,ompi,1.5469441413879395,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-19,5,ompi,1.5312700271606445,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-6,5,ompi,1.559427261352539,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-8,5,ompi,1.6432740688323975,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-15,5,ompi,1.5168001651763916,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-12,5,ompi,1.5577242374420166,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-4,5,ompi,1.540353536605835,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-11,5,ompi,2.5219295024871826,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-0,5,ompi,1.5579564571380615,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-13,5,ompi,1.5342285633087158,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-1,5,ompi,1.5420989990234375,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-5,5,ompi,1.515200138092041,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-2,5,ompi,1.5416083335876465,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-3,5,ompi,1.5856812000274658,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-10,5,ompi,1.5272371768951416,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-7,5,ompi,1.5419659614562988,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-14,5,ompi,1.516150951385498,ring_usempi,280,ompi
kubernetes-8/ompi/size_5_ring_usempi/mpis-5-ring_usempi-9,5,ompi,1.5265655517578125,ring_usempi,280,ompi
kubernetes-8/ompi/size_1_ring_usempi-noaff/mpis-1-ring_usempi-noaff-1,1,ompi,1.165332317352295,ring_usempi-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_ring_usempi-noaff/mpis-1-ring_usempi-noaff-16,1,ompi,1.2328944206237793,ring_usempi-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_ring_usempi-noaff/mpis-1-ring_usempi-noaff-9,1,ompi,1.1793816089630127,ring_usempi-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_ring_usempi-noaff/mpis-1-ring_usempi-noaff-8,1,ompi,1.2127296924591064,ring_usempi-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_ring_usempi-noaff/mpis-1-ring_usempi-noaff-11,1,ompi,1.2227559089660645,ring_usempi-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_ring_usempi-noaff/mpis-1-ring_usempi-noaff-14,1,ompi,1.164832353591919,ring_usempi-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_ring_usempi-noaff/mpis-1-ring_usempi-noaff-15,1,ompi,1.17689847946167,ring_usempi-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_ring_usempi-noaff/mpis-1-ring_usempi-noaff-7,1,ompi,1.189467430114746,ring_usempi-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_ring_usempi-noaff/mpis-1-ring_usempi-noaff-4,1,ompi,1.1716227531433105,ring_usempi-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_ring_usempi-noaff/mpis-1-ring_usempi-noaff-18,1,ompi,1.171997308731079,ring_usempi-noaff,56,ompi-noaff
