,minicluster_size,mpitype,runtime,analysis,ranks,name
kubernetes-8/ompi/size_3_ring_c-noaff/mpis-3-ring_c-noaff-4,3,ompi,1.4504544734954834,ring_c-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_ring_c-noaff/mpis-3-ring_c-noaff-17,3,ompi,1.3369545936584473,ring_c-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_ring_c-noaff/mpis-3-ring_c-noaff-16,3,ompi,1.4044935703277588,ring_c-noaff,168,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-9,2,ompi,1.254934549331665,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-5,2,ompi,1.3478291034698486,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-13,2,ompi,1.3614916801452637,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-15,2,ompi,1.3681175708770752,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-10,2,ompi,1.3170394897460938,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-7,2,ompi,1.3081839084625244,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-8,2,ompi,1.2734723091125488,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-0,2,ompi,1.5315401554107666,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-6,2,ompi,1.2588083744049072,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-16,2,ompi,1.3509314060211182,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-1,2,ompi,1.425112247467041,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-17,2,ompi,1.2408208847045898,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-11,2,ompi,1.340202808380127,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-3,2,ompi,1.2874314785003662,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-2,2,ompi,1.5159506797790527,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-14,2,ompi,1.2854275703430176,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-12,2,ompi,1.2613215446472168,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-18,2,ompi,1.3138635158538818,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-19,2,ompi,1.3171274662017822,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_ring_c-noaff/mpis-2-ring_c-noaff-4,2,ompi,1.4458959102630615,ring_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-15,7,ompi,1.6546454429626465,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-11,7,ompi,1.662243127822876,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-3,7,ompi,1.615525245666504,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-0,7,ompi,1.6094777584075928,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-6,7,ompi,1.8115224838256836,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-13,7,ompi,1.6821293830871582,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-14,7,ompi,1.5611958503723145,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-18,7,ompi,1.6771318912506104,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-2,7,ompi,1.6873540878295898,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-1,7,ompi,1.642547845840454,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-4,7,ompi,1.6309328079223633,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-16,7,ompi,1.7054834365844727,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-9,7,ompi,1.8157155513763428,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-7,7,ompi,1.649181842803955,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-19,7,ompi,1.5939455032348633,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-8,7,ompi,1.6414299011230469,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-5,7,ompi,1.5757756233215332,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-10,7,ompi,1.7741413116455078,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-17,7,ompi,1.6716523170471191,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_7_ring_c-noaff/mpis-7-ring_c-noaff-12,7,ompi,1.5961120128631592,ring_c-noaff,392,ompi-noaff
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-6,5,ompi,1.522331953048706,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-4,5,ompi,1.562927484512329,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-5,5,ompi,1.5318048000335693,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-2,5,ompi,1.5281691551208496,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-15,5,ompi,1.564568281173706,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-14,5,ompi,1.5209765434265137,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-19,5,ompi,1.5054614543914795,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-13,5,ompi,1.4984402656555176,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-16,5,ompi,1.5118989944458008,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-9,5,ompi,1.5427250862121582,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-0,5,ompi,1.5156362056732178,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-10,5,ompi,1.5092267990112305,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-7,5,ompi,1.5480518341064453,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-1,5,ompi,1.578974962234497,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-11,5,ompi,1.5795183181762695,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-12,5,ompi,1.5422563552856445,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-8,5,ompi,1.5776195526123047,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-18,5,ompi,1.5944976806640625,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-17,5,ompi,1.515554428100586,ring_c,280,ompi
kubernetes-8/ompi/size_5_ring_c/mpis-5-ring_c-3,5,ompi,1.5191185474395752,ring_c,280,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-5,8,ompi,1.7832093238830566,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-1,8,ompi,1.7715542316436768,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-12,8,ompi,1.7707359790802002,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-13,8,ompi,1.7475390434265137,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-10,8,ompi,1.7307424545288086,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-0,8,ompi,1.842824935913086,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-8,8,ompi,1.7397468090057373,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-19,8,ompi,1.7831575870513916,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-6,8,ompi,1.7460241317749023,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-2,8,ompi,1.7952313423156738,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-14,8,ompi,1.736036777496338,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-3,8,ompi,1.8029074668884277,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-11,8,ompi,1.752401351928711,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-16,8,ompi,1.771489143371582,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-15,8,ompi,1.7182796001434326,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-4,8,ompi,1.760852336883545,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-17,8,ompi,1.7869558334350586,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-18,8,ompi,1.8034932613372803,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-7,8,ompi,1.7725329399108887,ring_c,448,ompi
kubernetes-8/ompi/size_8_ring_c/mpis-8-ring_c-9,8,ompi,1.7773892879486084,ring_c,448,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-1,4,ompi,1.4664552211761475,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-2,4,ompi,1.4554831981658936,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-5,4,ompi,1.476191520690918,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-4,4,ompi,1.4529356956481934,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-3,4,ompi,1.4585773944854736,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-18,4,ompi,1.4720797538757324,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-10,4,ompi,1.45829176902771,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-9,4,ompi,1.4732942581176758,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-8,4,ompi,1.4798717498779297,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-19,4,ompi,1.4800729751586914,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-11,4,ompi,1.450098991394043,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-0,4,ompi,1.4760189056396484,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-16,4,ompi,1.4613652229309082,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-17,4,ompi,1.4702413082122803,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-12,4,ompi,1.4651005268096924,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-7,4,ompi,1.4349498748779297,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-14,4,ompi,1.430924654006958,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-15,4,ompi,1.4686329364776611,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-13,4,ompi,1.4685964584350586,ring_c,224,ompi
kubernetes-8/ompi/size_4_ring_c/mpis-4-ring_c-6,4,ompi,1.4673030376434326,ring_c,224,ompi
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-1,8,ompi,1.7659356594085693,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-4,8,ompi,1.7391564846038818,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-19,8,ompi,1.7540006637573242,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-9,8,ompi,1.8682572841644287,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-2,8,ompi,1.8603088855743408,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-17,8,ompi,1.7356677055358887,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-12,8,ompi,1.762613296508789,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-5,8,ompi,1.8097882270812988,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-10,8,ompi,1.7712430953979492,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-0,8,ompi,1.8125805854797363,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-15,8,ompi,1.792788028717041,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-14,8,ompi,1.7652826309204102,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-16,8,ompi,1.865741491317749,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-18,8,ompi,1.810072898864746,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-6,8,ompi,1.763338565826416,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-8,8,ompi,1.7938380241394043,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-11,8,ompi,1.7840325832366943,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-13,8,ompi,1.7509067058563232,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-3,8,ompi,1.7851977348327637,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-7,8,ompi,1.738907814025879,ring_c-noaff,448,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-19,5,ompi,1.514784812927246,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-6,5,ompi,1.649724006652832,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-14,5,ompi,1.5811691284179688,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-10,5,ompi,1.529602289199829,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-9,5,ompi,1.589350938796997,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-11,5,ompi,1.5534679889678955,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-16,5,ompi,1.5431480407714844,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-4,5,ompi,1.5371031761169434,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-2,5,ompi,1.5520617961883545,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-1,5,ompi,1.529078483581543,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-13,5,ompi,1.4996988773345947,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-8,5,ompi,1.5658819675445557,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-0,5,ompi,1.5868470668792725,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-17,5,ompi,1.5810399055480957,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-5,5,ompi,1.5010669231414795,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-3,5,ompi,1.5126597881317139,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-12,5,ompi,1.534874677658081,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-7,5,ompi,1.5328154563903809,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-15,5,ompi,1.4975290298461914,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-18,5,ompi,1.4824368953704834,ring_c-noaff,280,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-9,6,ompi,1.567157506942749,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-6,6,ompi,1.6549797058105469,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-1,6,ompi,1.6048641204833984,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-14,6,ompi,1.5743639469146729,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-4,6,ompi,1.5729444026947021,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-0,6,ompi,1.5749731063842773,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-2,6,ompi,1.5915069580078125,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-8,6,ompi,1.5336146354675293,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-11,6,ompi,1.6336567401885986,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-5,6,ompi,1.572249174118042,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-16,6,ompi,1.6728498935699463,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-12,6,ompi,1.554297685623169,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-18,6,ompi,1.5788283348083496,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-7,6,ompi,1.5632946491241455,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-10,6,ompi,1.617800235748291,ring_c-noaff,336,ompi-noaff
kubernetes-8/ompi/size_6_ring_c-noaff/mpis-6-ring_c-noaff-3,6,ompi,1.5538954734802246,ring_c-noaff,336,ompi-noaff
