,minicluster_size,mpitype,runtime,analysis,ranks,name
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-11,8,ompi,1.646087408065796,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-9,8,ompi,1.6574430465698242,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-5,8,ompi,1.6392419338226318,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-2,8,ompi,1.6471941471099854,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-14,8,ompi,1.6359009742736816,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-17,8,ompi,1.6499431133270264,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-15,8,ompi,1.6442723274230957,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-7,8,ompi,1.6122536659240723,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-18,8,ompi,1.650590419769287,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-16,8,ompi,1.6496336460113525,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-19,8,ompi,1.6327767372131348,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-8,8,ompi,1.6528339385986328,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-4,8,ompi,1.6274278163909912,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-10,8,ompi,1.6321237087249756,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-1,8,ompi,1.642531156539917,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-0,8,ompi,1.6750860214233398,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-6,8,ompi,1.647721290588379,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-3,8,ompi,1.6357626914978027,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-12,8,ompi,1.641155481338501,hello_c,448,ompi
kubernetes-8/ompi/size_8_hello_c/mpis-8-hello_c-13,8,ompi,1.6329176425933838,hello_c,448,ompi
kubernetes-8/ompi/size_3_hello_c-noaff/mpis-3-hello_c-noaff-9,3,ompi,1.2697985172271729,hello_c-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_c-noaff/mpis-3-hello_c-noaff-10,3,ompi,1.2745215892791748,hello_c-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_c-noaff/mpis-3-hello_c-noaff-2,3,ompi,1.2816178798675537,hello_c-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_c-noaff/mpis-3-hello_c-noaff-17,3,ompi,1.2719144821166992,hello_c-noaff,168,ompi-noaff
kubernetes-8/ompi/size_3_hello_c-noaff/mpis-3-hello_c-noaff-19,3,ompi,1.2720463275909424,hello_c-noaff,168,ompi-noaff
