,minicluster_size,mpitype,runtime,analysis,ranks,name
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-0,3,ompi,1.346674919128418,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-12,3,ompi,1.3297321796417236,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-4,3,ompi,1.344214916229248,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-6,3,ompi,1.3401217460632324,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-10,3,ompi,1.366220235824585,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-18,3,ompi,1.336125373840332,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-13,3,ompi,1.3162829875946045,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-3,3,ompi,1.3265671730041504,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-19,3,ompi,1.3239686489105225,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-11,3,ompi,1.3663444519042969,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-16,3,ompi,1.321666955947876,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-1,3,ompi,1.338592529296875,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-8,3,ompi,1.3321588039398193,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-15,3,ompi,1.329627513885498,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-5,3,ompi,1.3484444618225098,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-7,3,ompi,1.3278346061706543,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-2,3,ompi,1.327301263809204,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-17,3,ompi,1.3188469409942627,hello_cxx,168,ompi
kubernetes-8/ompi/size_3_hello_cxx/mpis-3-hello_cxx-9,3,ompi,1.341857671737671,hello_cxx,168,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-15,8,ompi,1.675173282623291,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-14,8,ompi,1.6618523597717285,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-17,8,ompi,1.6448516845703125,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-1,8,ompi,1.631347417831421,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-6,8,ompi,1.6320574283599854,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-2,8,ompi,1.666623592376709,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-18,8,ompi,1.6112465858459473,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-13,8,ompi,1.6426820755004883,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-3,8,ompi,1.6371803283691406,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-7,8,ompi,1.6312415599822998,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-11,8,ompi,1.6450707912445068,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-8,8,ompi,1.6361825466156006,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-16,8,ompi,1.6447162628173828,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-0,8,ompi,1.633209466934204,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-10,8,ompi,1.6372442245483398,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-9,8,ompi,1.6368238925933838,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-4,8,ompi,1.6495726108551025,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-5,8,ompi,1.62083101272583,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-12,8,ompi,1.6265337467193604,hello_cxx,448,ompi
kubernetes-8/ompi/size_8_hello_cxx/mpis-8-hello_cxx-19,8,ompi,1.6451961994171143,hello_cxx,448,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-12,2,ompi,1.2947537899017334,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-17,2,ompi,1.2981078624725342,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-19,2,ompi,1.3222265243530273,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-16,2,ompi,1.2893412113189697,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-2,2,ompi,1.2807257175445557,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-13,2,ompi,1.2993488311767578,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-3,2,ompi,1.2985191345214844,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-4,2,ompi,1.3160040378570557,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-11,2,ompi,1.3081886768341064,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-14,2,ompi,1.3035309314727783,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-15,2,ompi,1.2980570793151855,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-18,2,ompi,1.2913999557495117,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-8,2,ompi,1.3075814247131348,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-9,2,ompi,1.3026089668273926,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-0,2,ompi,1.2826087474822998,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-5,2,ompi,1.282160997390747,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-6,2,ompi,1.2969536781311035,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-10,2,ompi,1.2992968559265137,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-1,2,ompi,1.2962565422058105,hello_cxx,112,ompi
kubernetes-8/ompi/size_2_hello_cxx/mpis-2-hello_cxx-7,2,ompi,1.2936160564422607,hello_cxx,112,ompi
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-6,8,ompi,1.545633316040039,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-18,8,ompi,1.5424175262451172,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-14,8,ompi,1.5681431293487549,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-3,8,ompi,1.5698721408843994,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-4,8,ompi,1.5650641918182373,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-8,8,ompi,1.534841537475586,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-17,8,ompi,1.5798144340515137,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-11,8,ompi,1.5691521167755127,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-0,8,ompi,1.5675930976867676,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-15,8,ompi,1.5380096435546875,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-2,8,ompi,1.5745134353637695,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-19,8,ompi,1.5553388595581055,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-16,8,ompi,1.531585693359375,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-1,8,ompi,1.5536746978759766,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-5,8,ompi,1.539482831954956,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-13,8,ompi,1.5163509845733643,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-7,8,ompi,1.5564806461334229,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-12,8,ompi,1.557445764541626,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-9,8,ompi,1.551609992980957,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_8_hello_cxx-noaff/mpis-8-hello_cxx-noaff-10,8,ompi,1.532118797302246,hello_cxx-noaff,448,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-8,4,ompi,1.3206565380096436,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-13,4,ompi,1.3103208541870117,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-1,4,ompi,1.3098719120025635,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-15,4,ompi,1.3361577987670898,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-17,4,ompi,1.3342053890228271,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-5,4,ompi,1.3388419151306152,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-3,4,ompi,1.3327345848083496,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-14,4,ompi,1.306061029434204,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-10,4,ompi,1.3264188766479492,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-9,4,ompi,1.3544766902923584,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-2,4,ompi,1.2998497486114502,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-0,4,ompi,1.3448703289031982,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-18,4,ompi,1.3386671543121338,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-6,4,ompi,1.3153843879699707,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-16,4,ompi,1.3407258987426758,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-4,4,ompi,1.3310561180114746,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-19,4,ompi,1.3571102619171143,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-7,4,ompi,1.3221328258514404,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-12,4,ompi,1.2987983226776123,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-11,4,ompi,1.3509812355041504,hello_cxx-noaff,224,ompi-noaff
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-4,7,ompi,1.5329525470733643,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-0,7,ompi,1.5578434467315674,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-13,7,ompi,1.5156912803649902,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-11,7,ompi,1.5261616706848145,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-8,7,ompi,1.5307753086090088,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-16,7,ompi,1.5246574878692627,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-5,7,ompi,1.5166306495666504,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-1,7,ompi,1.5180134773254395,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-7,7,ompi,1.550002098083496,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-12,7,ompi,1.5263712406158447,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-14,7,ompi,1.5419855117797852,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-17,7,ompi,1.531923770904541,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-19,7,ompi,1.5373601913452148,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-3,7,ompi,1.5272412300109863,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-15,7,ompi,1.5142364501953125,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-9,7,ompi,1.5318384170532227,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-6,7,ompi,1.5185222625732422,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-2,7,ompi,1.5658323764801025,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-18,7,ompi,1.5368244647979736,hello_cxx,392,ompi
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-10,7,ompi,1.534219741821289,hello_cxx,392,ompi
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-16,1,ompi,1.1657087802886963,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-5,1,ompi,1.174806833267212,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-8,1,ompi,1.1468520164489746,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-18,1,ompi,1.1244196891784668,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-15,1,ompi,1.1465232372283936,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-9,1,ompi,1.1369037628173828,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-13,1,ompi,1.1419098377227783,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-6,1,ompi,1.1648595333099365,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-1,1,ompi,1.1611449718475342,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-17,1,ompi,1.1331007480621338,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-14,1,ompi,1.1397254467010498,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-12,1,ompi,1.1336297988891602,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-19,1,ompi,1.1194334030151367,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-2,1,ompi,1.156160593032837,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-0,1,ompi,1.1485333442687988,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-10,1,ompi,1.1346466541290283,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-4,1,ompi,1.1558656692504883,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-11,1,ompi,1.1515402793884277,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-7,1,ompi,1.1585779190063477,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_hello_cxx-noaff/mpis-1-hello_cxx-noaff-3,1,ompi,1.1476707458496094,hello_cxx-noaff,56,ompi-noaff
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-1,5,ompi,1.4482502937316895,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-15,5,ompi,1.4710402488708496,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-11,5,ompi,1.4546597003936768,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-14,5,ompi,1.4769806861877441,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-8,5,ompi,1.4500916004180908,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-5,5,ompi,1.4818673133850098,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-0,5,ompi,1.468041181564331,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-2,5,ompi,1.4546940326690674,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-13,5,ompi,1.4532859325408936,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-19,5,ompi,1.4650564193725586,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-10,5,ompi,1.4621453285217285,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-4,5,ompi,1.4947075843811035,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-16,5,ompi,1.4880084991455078,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-17,5,ompi,1.4654614925384521,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-7,5,ompi,1.465360164642334,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-6,5,ompi,1.4634873867034912,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-9,5,ompi,1.4520392417907715,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-12,5,ompi,1.462916612625122,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-3,5,ompi,1.467724323272705,hello_cxx,280,ompi
kubernetes-8/ompi/size_5_hello_cxx/mpis-5-hello_cxx-18,5,ompi,1.4329862594604492,hello_cxx,280,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-0,1,ompi,1.2137451171875,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-8,1,ompi,1.1932439804077148,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-15,1,ompi,1.222304105758667,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-9,1,ompi,1.2198002338409424,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-7,1,ompi,1.18837571144104,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-10,1,ompi,1.2110004425048828,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-5,1,ompi,1.2161452770233154,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-17,1,ompi,1.1795411109924316,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-2,1,ompi,1.2053484916687012,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-19,1,ompi,1.22941255569458,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-1,1,ompi,1.164738655090332,hello_cxx,56,ompi
kubernetes-8/ompi/size_1_hello_cxx/mpis-1-hello_cxx-14,1,ompi,1.1949551105499268,hello_cxx,56,ompi
