,minicluster_size,mpitype,runtime,analysis,ranks,name
kubernetes-8/ompi/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-5,1,ompi,1.171234130859375,connectivity_c-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-7,1,ompi,1.180347204208374,connectivity_c-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-19,1,ompi,1.2349953651428223,connectivity_c-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-1,1,ompi,1.1736433506011963,connectivity_c-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-8,1,ompi,1.2015831470489502,connectivity_c-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-11,1,ompi,1.2714753150939941,connectivity_c-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-2,1,ompi,1.1613566875457764,connectivity_c-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-16,1,ompi,1.2942800521850586,connectivity_c-noaff,56,ompi-noaff
kubernetes-8/ompi/size_1_connectivity_c-noaff/mpis-1-connectivity_c-noaff-15,1,ompi,1.3008856773376465,connectivity_c-noaff,56,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-1,2,ompi,9.063213586807251,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-11,2,ompi,10.532508373260498,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-3,2,ompi,10.358972311019897,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-2,2,ompi,10.46712040901184,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-16,2,ompi,10.513459920883179,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-0,2,ompi,10.541754007339478,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-14,2,ompi,10.580473184585571,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-13,2,ompi,9.747895240783691,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-10,2,ompi,10.466348886489868,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-7,2,ompi,10.443577527999878,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-19,2,ompi,9.520725727081299,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-8,2,ompi,10.564593315124512,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-5,2,ompi,10.399558305740356,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-12,2,ompi,10.481305122375488,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-18,2,ompi,10.311675786972046,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-9,2,ompi,10.531743049621582,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-17,2,ompi,10.591857671737671,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-6,2,ompi,9.725399494171143,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-15,2,ompi,10.33962368965149,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/ompi/size_2_connectivity_c-noaff/mpis-2-connectivity_c-noaff-4,2,ompi,10.02400279045105,connectivity_c-noaff,112,ompi-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-2,5,mpich,1.2692527770996094,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-9,5,mpich,1.2826573848724365,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-3,5,mpich,1.3690905570983887,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-14,5,mpich,1.2482428550720215,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-13,5,mpich,1.3556296825408936,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-18,5,mpich,1.2977664470672607,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-19,5,mpich,1.403507947921753,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-10,5,mpich,1.3966827392578125,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-1,5,mpich,1.3339698314666748,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-16,5,mpich,1.3015003204345703,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-6,5,mpich,1.215404748916626,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-8,5,mpich,1.2409946918487549,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-7,5,mpich,1.3868532180786133,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-11,5,mpich,1.342632532119751,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-12,5,mpich,1.3601033687591553,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-17,5,mpich,1.3910932540893555,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-5,5,mpich,1.3489890098571777,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-0,5,mpich,1.2512202262878418,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-4,5,mpich,1.352954387664795,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c-noaff/mpis-5-connectivity_c-noaff-15,5,mpich,1.2612810134887695,connectivity_c-noaff,280,mpich-noaff
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-17,5,mpich,1.1352410316467285,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-11,5,mpich,1.1502373218536377,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-0,5,mpich,1.1304841041564941,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-5,5,mpich,1.1194815635681152,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-7,5,mpich,1.1300129890441895,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-13,5,mpich,1.163801908493042,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-1,5,mpich,1.0797507762908936,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-16,5,mpich,1.115232229232788,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-6,5,mpich,1.1040010452270508,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-4,5,mpich,1.153975009918213,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-10,5,mpich,1.0567348003387451,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-18,5,mpich,1.1373634338378906,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-9,5,mpich,1.1808500289916992,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-8,5,mpich,1.1361660957336426,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-19,5,mpich,1.0694258213043213,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-12,5,mpich,1.1361420154571533,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-2,5,mpich,1.1414525508880615,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-15,5,mpich,1.1731932163238525,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-14,5,mpich,1.0783021450042725,connectivity_c,280,mpich
kubernetes-8/mpich/size_5_connectivity_c/mpis-5-connectivity_c-3,5,mpich,1.171757698059082,connectivity_c,280,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-16,4,mpich,0.8756566047668457,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-17,4,mpich,0.8895292282104492,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-2,4,mpich,0.8831934928894043,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-1,4,mpich,0.8872005939483643,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-14,4,mpich,0.8817253112792969,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-8,4,mpich,0.8782217502593994,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-12,4,mpich,0.8792374134063721,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-7,4,mpich,0.8871042728424072,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-11,4,mpich,0.9373416900634766,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-6,4,mpich,0.9097094535827637,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-3,4,mpich,0.9236259460449219,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-19,4,mpich,0.899193525314331,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-4,4,mpich,0.888148307800293,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-5,4,mpich,0.9078893661499023,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-15,4,mpich,0.9080204963684082,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-9,4,mpich,0.8639395236968994,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-18,4,mpich,0.958885908126831,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-10,4,mpich,0.9657332897186279,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-13,4,mpich,0.8915834426879883,connectivity_c,224,mpich
kubernetes-8/mpich/size_4_connectivity_c/mpis-4-connectivity_c-0,4,mpich,0.9444677829742432,connectivity_c,224,mpich
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-17,8,mpich,1.8177380561828613,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-4,8,mpich,1.940713882446289,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-18,8,mpich,1.8015000820159912,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-2,8,mpich,1.9108929634094238,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-14,8,mpich,1.8021562099456787,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-10,8,mpich,1.9865317344665527,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-15,8,mpich,1.8860101699829102,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-7,8,mpich,1.8482470512390137,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-6,8,mpich,1.8041977882385254,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-1,8,mpich,1.8729050159454346,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-9,8,mpich,1.8618316650390625,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-12,8,mpich,1.8490912914276123,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-8,8,mpich,1.9001967906951904,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-13,8,mpich,1.8192291259765625,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-11,8,mpich,1.9080719947814941,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-16,8,mpich,1.8921728134155273,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-5,8,mpich,1.8394067287445068,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-19,8,mpich,1.8931210041046143,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-3,8,mpich,1.885972261428833,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c-noaff/mpis-8-connectivity_c-noaff-0,8,mpich,1.8057987689971924,connectivity_c-noaff,448,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-15,3,mpich,0.7153358459472656,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-12,3,mpich,0.9486351013183594,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-18,3,mpich,0.8239343166351318,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-8,3,mpich,0.8538436889648438,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-19,3,mpich,0.6763548851013184,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-7,3,mpich,0.8750300407409668,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-9,3,mpich,0.6775035858154297,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-11,3,mpich,0.7233166694641113,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-13,3,mpich,0.9243652820587158,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-0,3,mpich,0.7179059982299805,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-10,3,mpich,0.6745164394378662,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-3,3,mpich,0.8670270442962646,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-17,3,mpich,0.711432933807373,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-1,3,mpich,0.8657681941986084,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-4,3,mpich,0.7962350845336914,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-2,3,mpich,0.7060201168060303,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-6,3,mpich,0.8782045841217041,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-16,3,mpich,0.8861777782440186,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-5,3,mpich,0.7011499404907227,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_3_connectivity_c-noaff/mpis-3-connectivity_c-noaff-14,3,mpich,0.9887635707855225,connectivity_c-noaff,168,mpich-noaff
kubernetes-8/mpich/size_8_connectivity_c/mpis-8-connectivity_c-2,8,mpich,1.6473338603973389,connectivity_c,448,mpich
kubernetes-8/mpich/size_8_connectivity_c/mpis-8-connectivity_c-3,8,mpich,1.6348919868469238,connectivity_c,448,mpich
kubernetes-8/mpich/size_8_connectivity_c/mpis-8-connectivity_c-12,8,mpich,1.7656772136688232,connectivity_c,448,mpich
kubernetes-8/mpich/size_8_connectivity_c/mpis-8-connectivity_c-14,8,mpich,1.6717307567596436,connectivity_c,448,mpich
kubernetes-8/mpich/size_8_connectivity_c/mpis-8-connectivity_c-10,8,mpich,1.659177303314209,connectivity_c,448,mpich
kubernetes-8/mpich/size_8_connectivity_c/mpis-8-connectivity_c-13,8,mpich,1.7226192951202393,connectivity_c,448,mpich
kubernetes-8/mpich/size_8_connectivity_c/mpis-8-connectivity_c-0,8,mpich,2.727104902267456,connectivity_c,448,mpich
