,time_seconds,event,pod,size,experiment,iteration
0,9.976,watch_create,all,16,pods,10
1,33.156,watch_delete,all,16,pods,10
2,0.0,PodScheduled,pod-0,16,pods,10
3,0.0,Initialized,pod-0,16,pods,10
4,2.0,Ready,pod-0,16,pods,10
5,2.0,ContainersReady,pod-0,16,pods,10
6,0.0,PodScheduled,pod-1,16,pods,10
7,0.0,Initialized,pod-1,16,pods,10
8,4.0,Ready,pod-1,16,pods,10
9,4.0,ContainersReady,pod-1,16,pods,10
10,0.0,PodScheduled,pod-2,16,pods,10
11,0.0,Initialized,pod-2,16,pods,10
12,3.0,Ready,pod-2,16,pods,10
13,3.0,ContainersReady,pod-2,16,pods,10
14,0.0,PodScheduled,pod-3,16,pods,10
15,0.0,Initialized,pod-3,16,pods,10
16,3.0,Ready,pod-3,16,pods,10
17,3.0,ContainersReady,pod-3,16,pods,10
18,0.0,PodScheduled,pod-4,16,pods,10
19,0.0,Initialized,pod-4,16,pods,10
20,5.0,Ready,pod-4,16,pods,10
21,5.0,ContainersReady,pod-4,16,pods,10
22,0.0,PodScheduled,pod-5,16,pods,10
23,0.0,Initialized,pod-5,16,pods,10
24,5.0,Ready,pod-5,16,pods,10
25,5.0,ContainersReady,pod-5,16,pods,10
26,0.0,PodScheduled,pod-6,16,pods,10
27,0.0,Initialized,pod-6,16,pods,10
28,4.0,Ready,pod-6,16,pods,10
29,4.0,ContainersReady,pod-6,16,pods,10
30,0.0,PodScheduled,pod-7,16,pods,10
31,0.0,Initialized,pod-7,16,pods,10
32,9.0,Ready,pod-7,16,pods,10
33,9.0,ContainersReady,pod-7,16,pods,10
34,0.0,PodScheduled,pod-8,16,pods,10
35,0.0,Initialized,pod-8,16,pods,10
36,10.0,Ready,pod-8,16,pods,10
37,10.0,ContainersReady,pod-8,16,pods,10
38,0.0,PodScheduled,pod-9,16,pods,10
39,0.0,Initialized,pod-9,16,pods,10
40,6.0,Ready,pod-9,16,pods,10
41,6.0,ContainersReady,pod-9,16,pods,10
42,0.0,PodScheduled,pod-10,16,pods,10
43,0.0,Initialized,pod-10,16,pods,10
44,8.0,Ready,pod-10,16,pods,10
45,8.0,ContainersReady,pod-10,16,pods,10
46,0.0,PodScheduled,pod-11,16,pods,10
47,0.0,Initialized,pod-11,16,pods,10
48,7.0,Ready,pod-11,16,pods,10
49,7.0,ContainersReady,pod-11,16,pods,10
50,0.0,PodScheduled,pod-12,16,pods,10
51,0.0,Initialized,pod-12,16,pods,10
52,6.0,Ready,pod-12,16,pods,10
53,6.0,ContainersReady,pod-12,16,pods,10
54,0.0,PodScheduled,pod-13,16,pods,10
55,0.0,Initialized,pod-13,16,pods,10
56,7.0,Ready,pod-13,16,pods,10
57,7.0,ContainersReady,pod-13,16,pods,10
58,0.0,PodScheduled,pod-14,16,pods,10
59,0.0,Initialized,pod-14,16,pods,10
60,8.0,Ready,pod-14,16,pods,10
61,8.0,ContainersReady,pod-14,16,pods,10
62,0.0,PodScheduled,pod-15,16,pods,10
63,0.0,Initialized,pod-15,16,pods,10
64,9.0,Ready,pod-15,16,pods,10
65,9.0,ContainersReady,pod-15,16,pods,10
66,9.973,watch_create,all,16,pods,7
67,34.178,watch_delete,all,16,pods,7
68,0.0,PodScheduled,pod-0,16,pods,7
69,0.0,Initialized,pod-0,16,pods,7
70,1.0,Ready,pod-0,16,pods,7
71,1.0,ContainersReady,pod-0,16,pods,7
72,0.0,PodScheduled,pod-1,16,pods,7
73,0.0,Initialized,pod-1,16,pods,7
74,2.0,Ready,pod-1,16,pods,7
75,2.0,ContainersReady,pod-1,16,pods,7
76,0.0,PodScheduled,pod-2,16,pods,7
77,0.0,Initialized,pod-2,16,pods,7
78,2.0,Ready,pod-2,16,pods,7
79,2.0,ContainersReady,pod-2,16,pods,7
80,0.0,PodScheduled,pod-3,16,pods,7
81,0.0,Initialized,pod-3,16,pods,7
82,3.0,Ready,pod-3,16,pods,7
83,3.0,ContainersReady,pod-3,16,pods,7
84,0.0,PodScheduled,pod-4,16,pods,7
85,0.0,Initialized,pod-4,16,pods,7
86,3.0,Ready,pod-4,16,pods,7
87,3.0,ContainersReady,pod-4,16,pods,7
88,0.0,PodScheduled,pod-5,16,pods,7
89,0.0,Initialized,pod-5,16,pods,7
90,4.0,Ready,pod-5,16,pods,7
91,4.0,ContainersReady,pod-5,16,pods,7
92,0.0,PodScheduled,pod-6,16,pods,7
93,0.0,Initialized,pod-6,16,pods,7
94,5.0,Ready,pod-6,16,pods,7
95,5.0,ContainersReady,pod-6,16,pods,7
96,0.0,PodScheduled,pod-7,16,pods,7
97,0.0,Initialized,pod-7,16,pods,7
98,5.0,Ready,pod-7,16,pods,7
99,5.0,ContainersReady,pod-7,16,pods,7
100,0.0,PodScheduled,pod-8,16,pods,7
101,0.0,Initialized,pod-8,16,pods,7
102,6.0,Ready,pod-8,16,pods,7
103,6.0,ContainersReady,pod-8,16,pods,7
104,0.0,PodScheduled,pod-9,16,pods,7
105,0.0,Initialized,pod-9,16,pods,7
106,7.0,Ready,pod-9,16,pods,7
107,7.0,ContainersReady,pod-9,16,pods,7
108,0.0,PodScheduled,pod-10,16,pods,7
109,0.0,Initialized,pod-10,16,pods,7
110,4.0,Ready,pod-10,16,pods,7
111,4.0,ContainersReady,pod-10,16,pods,7
112,0.0,PodScheduled,pod-11,16,pods,7
113,0.0,Initialized,pod-11,16,pods,7
114,6.0,Ready,pod-11,16,pods,7
115,6.0,ContainersReady,pod-11,16,pods,7
116,0.0,PodScheduled,pod-12,16,pods,7
117,0.0,Initialized,pod-12,16,pods,7
118,9.0,Ready,pod-12,16,pods,7
119,9.0,ContainersReady,pod-12,16,pods,7
120,0.0,PodScheduled,pod-13,16,pods,7
121,0.0,Initialized,pod-13,16,pods,7
122,7.0,Ready,pod-13,16,pods,7
123,7.0,ContainersReady,pod-13,16,pods,7
124,0.0,PodScheduled,pod-14,16,pods,7
125,0.0,Initialized,pod-14,16,pods,7
126,8.0,Ready,pod-14,16,pods,7
127,8.0,ContainersReady,pod-14,16,pods,7
128,0.0,PodScheduled,pod-15,16,pods,7
129,0.0,Initialized,pod-15,16,pods,7
130,8.0,Ready,pod-15,16,pods,7
131,8.0,ContainersReady,pod-15,16,pods,7
132,9.998,watch_create,all,16,pods,15
133,33.15,watch_delete,all,16,pods,15
134,0.0,PodScheduled,pod-0,16,pods,15
135,0.0,Initialized,pod-0,16,pods,15
136,2.0,Ready,pod-0,16,pods,15
137,2.0,ContainersReady,pod-0,16,pods,15
138,0.0,PodScheduled,pod-1,16,pods,15
139,0.0,Initialized,pod-1,16,pods,15
140,3.0,Ready,pod-1,16,pods,15
141,3.0,ContainersReady,pod-1,16,pods,15
142,0.0,PodScheduled,pod-2,16,pods,15
143,0.0,Initialized,pod-2,16,pods,15
144,4.0,Ready,pod-2,16,pods,15
145,4.0,ContainersReady,pod-2,16,pods,15
146,0.0,PodScheduled,pod-3,16,pods,15
147,0.0,Initialized,pod-3,16,pods,15
148,4.0,Ready,pod-3,16,pods,15
149,4.0,ContainersReady,pod-3,16,pods,15
150,0.0,PodScheduled,pod-4,16,pods,15
151,0.0,Initialized,pod-4,16,pods,15
152,3.0,Ready,pod-4,16,pods,15
153,3.0,ContainersReady,pod-4,16,pods,15
154,0.0,PodScheduled,pod-5,16,pods,15
155,0.0,Initialized,pod-5,16,pods,15
156,5.0,Ready,pod-5,16,pods,15
157,5.0,ContainersReady,pod-5,16,pods,15
158,0.0,PodScheduled,pod-6,16,pods,15
159,0.0,Initialized,pod-6,16,pods,15
160,5.0,Ready,pod-6,16,pods,15
161,5.0,ContainersReady,pod-6,16,pods,15
162,0.0,PodScheduled,pod-7,16,pods,15
163,0.0,Initialized,pod-7,16,pods,15
164,9.0,Ready,pod-7,16,pods,15
165,9.0,ContainersReady,pod-7,16,pods,15
166,0.0,PodScheduled,pod-8,16,pods,15
167,0.0,Initialized,pod-8,16,pods,15
168,9.0,Ready,pod-8,16,pods,15
169,9.0,ContainersReady,pod-8,16,pods,15
170,0.0,PodScheduled,pod-9,16,pods,15
171,0.0,Initialized,pod-9,16,pods,15
172,6.0,Ready,pod-9,16,pods,15
173,6.0,ContainersReady,pod-9,16,pods,15
174,0.0,PodScheduled,pod-10,16,pods,15
175,0.0,Initialized,pod-10,16,pods,15
176,8.0,Ready,pod-10,16,pods,15
177,8.0,ContainersReady,pod-10,16,pods,15
178,0.0,PodScheduled,pod-11,16,pods,15
179,0.0,Initialized,pod-11,16,pods,15
180,7.0,Ready,pod-11,16,pods,15
181,7.0,ContainersReady,pod-11,16,pods,15
182,0.0,PodScheduled,pod-12,16,pods,15
183,0.0,Initialized,pod-12,16,pods,15
184,8.0,Ready,pod-12,16,pods,15
185,8.0,ContainersReady,pod-12,16,pods,15
186,0.0,PodScheduled,pod-13,16,pods,15
187,0.0,Initialized,pod-13,16,pods,15
188,7.0,Ready,pod-13,16,pods,15
189,7.0,ContainersReady,pod-13,16,pods,15
190,0.0,PodScheduled,pod-14,16,pods,15
191,0.0,Initialized,pod-14,16,pods,15
192,6.0,Ready,pod-14,16,pods,15
193,6.0,ContainersReady,pod-14,16,pods,15
194,0.0,PodScheduled,pod-15,16,pods,15
195,0.0,Initialized,pod-15,16,pods,15
196,10.0,Ready,pod-15,16,pods,15
197,10.0,ContainersReady,pod-15,16,pods,15
198,9.979,watch_create,all,16,pods,3
199,34.146,watch_delete,all,16,pods,3
200,0.0,PodScheduled,pod-0,16,pods,3
201,0.0,Initialized,pod-0,16,pods,3
202,2.0,Ready,pod-0,16,pods,3
203,2.0,ContainersReady,pod-0,16,pods,3
204,0.0,PodScheduled,pod-1,16,pods,3
205,0.0,Initialized,pod-1,16,pods,3
206,3.0,Ready,pod-1,16,pods,3
207,3.0,ContainersReady,pod-1,16,pods,3
208,0.0,PodScheduled,pod-2,16,pods,3
209,0.0,Initialized,pod-2,16,pods,3
210,3.0,Ready,pod-2,16,pods,3
211,3.0,ContainersReady,pod-2,16,pods,3
212,0.0,PodScheduled,pod-3,16,pods,3
213,0.0,Initialized,pod-3,16,pods,3
214,4.0,Ready,pod-3,16,pods,3
215,4.0,ContainersReady,pod-3,16,pods,3
216,0.0,PodScheduled,pod-4,16,pods,3
217,0.0,Initialized,pod-4,16,pods,3
218,4.0,Ready,pod-4,16,pods,3
219,4.0,ContainersReady,pod-4,16,pods,3
220,0.0,PodScheduled,pod-5,16,pods,3
221,0.0,Initialized,pod-5,16,pods,3
222,5.0,Ready,pod-5,16,pods,3
223,5.0,ContainersReady,pod-5,16,pods,3
224,0.0,PodScheduled,pod-6,16,pods,3
225,0.0,Initialized,pod-6,16,pods,3
226,6.0,Ready,pod-6,16,pods,3
227,6.0,ContainersReady,pod-6,16,pods,3
228,0.0,PodScheduled,pod-7,16,pods,3
229,0.0,Initialized,pod-7,16,pods,3
230,7.0,Ready,pod-7,16,pods,3
231,7.0,ContainersReady,pod-7,16,pods,3
232,0.0,PodScheduled,pod-8,16,pods,3
233,0.0,Initialized,pod-8,16,pods,3
234,6.0,Ready,pod-8,16,pods,3
235,6.0,ContainersReady,pod-8,16,pods,3
236,0.0,PodScheduled,pod-9,16,pods,3
237,0.0,Initialized,pod-9,16,pods,3
238,8.0,Ready,pod-9,16,pods,3
239,8.0,ContainersReady,pod-9,16,pods,3
240,0.0,PodScheduled,pod-10,16,pods,3
241,0.0,Initialized,pod-10,16,pods,3
242,5.0,Ready,pod-10,16,pods,3
243,5.0,ContainersReady,pod-10,16,pods,3
244,0.0,PodScheduled,pod-11,16,pods,3
245,0.0,Initialized,pod-11,16,pods,3
246,7.0,Ready,pod-11,16,pods,3
247,7.0,ContainersReady,pod-11,16,pods,3
248,0.0,PodScheduled,pod-12,16,pods,3
249,0.0,Initialized,pod-12,16,pods,3
250,8.0,Ready,pod-12,16,pods,3
251,8.0,ContainersReady,pod-12,16,pods,3
252,0.0,PodScheduled,pod-13,16,pods,3
253,0.0,Initialized,pod-13,16,pods,3
254,9.0,Ready,pod-13,16,pods,3
255,9.0,ContainersReady,pod-13,16,pods,3
256,0.0,PodScheduled,pod-14,16,pods,3
257,0.0,Initialized,pod-14,16,pods,3
258,10.0,Ready,pod-14,16,pods,3
259,10.0,ContainersReady,pod-14,16,pods,3
260,0.0,PodScheduled,pod-15,16,pods,3
261,0.0,Initialized,pod-15,16,pods,3
262,9.0,Ready,pod-15,16,pods,3
263,9.0,ContainersReady,pod-15,16,pods,3
264,9.943,watch_create,all,16,pods,2
265,34.138,watch_delete,all,16,pods,2
266,0.0,PodScheduled,pod-0,16,pods,2
267,0.0,Initialized,pod-0,16,pods,2
268,2.0,Ready,pod-0,16,pods,2
269,2.0,ContainersReady,pod-0,16,pods,2
270,0.0,PodScheduled,pod-1,16,pods,2
271,0.0,Initialized,pod-1,16,pods,2
272,1.0,Ready,pod-1,16,pods,2
273,1.0,ContainersReady,pod-1,16,pods,2
274,0.0,PodScheduled,pod-2,16,pods,2
275,0.0,Initialized,pod-2,16,pods,2
276,2.0,Ready,pod-2,16,pods,2
277,2.0,ContainersReady,pod-2,16,pods,2
278,0.0,PodScheduled,pod-3,16,pods,2
279,0.0,Initialized,pod-3,16,pods,2
280,3.0,Ready,pod-3,16,pods,2
281,3.0,ContainersReady,pod-3,16,pods,2
282,0.0,PodScheduled,pod-4,16,pods,2
283,0.0,Initialized,pod-4,16,pods,2
284,3.0,Ready,pod-4,16,pods,2
285,3.0,ContainersReady,pod-4,16,pods,2
286,0.0,PodScheduled,pod-5,16,pods,2
287,0.0,Initialized,pod-5,16,pods,2
288,4.0,Ready,pod-5,16,pods,2
289,4.0,ContainersReady,pod-5,16,pods,2
290,0.0,PodScheduled,pod-6,16,pods,2
291,0.0,Initialized,pod-6,16,pods,2
292,6.0,Ready,pod-6,16,pods,2
293,6.0,ContainersReady,pod-6,16,pods,2
294,0.0,PodScheduled,pod-7,16,pods,2
295,0.0,Initialized,pod-7,16,pods,2
296,4.0,Ready,pod-7,16,pods,2
297,4.0,ContainersReady,pod-7,16,pods,2
298,0.0,PodScheduled,pod-8,16,pods,2
299,0.0,Initialized,pod-8,16,pods,2
300,5.0,Ready,pod-8,16,pods,2
301,5.0,ContainersReady,pod-8,16,pods,2
302,0.0,PodScheduled,pod-9,16,pods,2
303,0.0,Initialized,pod-9,16,pods,2
304,6.0,Ready,pod-9,16,pods,2
305,6.0,ContainersReady,pod-9,16,pods,2
306,0.0,PodScheduled,pod-10,16,pods,2
307,0.0,Initialized,pod-10,16,pods,2
308,7.0,Ready,pod-10,16,pods,2
309,7.0,ContainersReady,pod-10,16,pods,2
310,0.0,PodScheduled,pod-11,16,pods,2
311,0.0,Initialized,pod-11,16,pods,2
312,8.0,Ready,pod-11,16,pods,2
313,8.0,ContainersReady,pod-11,16,pods,2
314,0.0,PodScheduled,pod-12,16,pods,2
315,0.0,Initialized,pod-12,16,pods,2
316,8.0,Ready,pod-12,16,pods,2
317,8.0,ContainersReady,pod-12,16,pods,2
318,0.0,PodScheduled,pod-13,16,pods,2
319,0.0,Initialized,pod-13,16,pods,2
320,7.0,Ready,pod-13,16,pods,2
321,7.0,ContainersReady,pod-13,16,pods,2
322,0.0,PodScheduled,pod-14,16,pods,2
323,0.0,Initialized,pod-14,16,pods,2
324,9.0,Ready,pod-14,16,pods,2
325,9.0,ContainersReady,pod-14,16,pods,2
326,0.0,PodScheduled,pod-15,16,pods,2
327,0.0,Initialized,pod-15,16,pods,2
328,9.0,Ready,pod-15,16,pods,2
329,9.0,ContainersReady,pod-15,16,pods,2
330,8.814,watch_create,all,16,indexed-job,12
331,34.146,watch_delete,all,16,indexed-job,12
332,0.0,PodScheduled,indexed-job-0-l5lvh,16,indexed-job,12
333,0.0,Initialized,indexed-job-0-l5lvh,16,indexed-job,12
334,1.0,Ready,indexed-job-0-l5lvh,16,indexed-job,12
335,1.0,ContainersReady,indexed-job-0-l5lvh,16,indexed-job,12
336,0.0,PodScheduled,indexed-job-1-45mnx,16,indexed-job,12
337,0.0,Initialized,indexed-job-1-45mnx,16,indexed-job,12
338,2.0,Ready,indexed-job-1-45mnx,16,indexed-job,12
339,2.0,ContainersReady,indexed-job-1-45mnx,16,indexed-job,12
340,0.0,PodScheduled,indexed-job-2-hfvlx,16,indexed-job,12
341,0.0,Initialized,indexed-job-2-hfvlx,16,indexed-job,12
342,2.0,Ready,indexed-job-2-hfvlx,16,indexed-job,12
343,2.0,ContainersReady,indexed-job-2-hfvlx,16,indexed-job,12
344,0.0,PodScheduled,indexed-job-5-5c8vl,16,indexed-job,12
345,0.0,Initialized,indexed-job-5-5c8vl,16,indexed-job,12
346,3.0,Ready,indexed-job-5-5c8vl,16,indexed-job,12
347,3.0,ContainersReady,indexed-job-5-5c8vl,16,indexed-job,12
348,0.0,PodScheduled,indexed-job-3-qm2dk,16,indexed-job,12
349,0.0,Initialized,indexed-job-3-qm2dk,16,indexed-job,12
350,5.0,Ready,indexed-job-3-qm2dk,16,indexed-job,12
351,5.0,ContainersReady,indexed-job-3-qm2dk,16,indexed-job,12
352,0.0,PodScheduled,indexed-job-6-d8x66,16,indexed-job,12
353,0.0,Initialized,indexed-job-6-d8x66,16,indexed-job,12
354,3.0,Ready,indexed-job-6-d8x66,16,indexed-job,12
355,3.0,ContainersReady,indexed-job-6-d8x66,16,indexed-job,12
356,0.0,PodScheduled,indexed-job-4-l59px,16,indexed-job,12
357,0.0,Initialized,indexed-job-4-l59px,16,indexed-job,12
358,4.0,Ready,indexed-job-4-l59px,16,indexed-job,12
359,4.0,ContainersReady,indexed-job-4-l59px,16,indexed-job,12
360,0.0,PodScheduled,indexed-job-10-z9tpn,16,indexed-job,12
361,0.0,Initialized,indexed-job-10-z9tpn,16,indexed-job,12
362,6.0,Ready,indexed-job-10-z9tpn,16,indexed-job,12
363,6.0,ContainersReady,indexed-job-10-z9tpn,16,indexed-job,12
364,0.0,PodScheduled,indexed-job-12-5zp8r,16,indexed-job,12
365,0.0,Initialized,indexed-job-12-5zp8r,16,indexed-job,12
366,4.0,Ready,indexed-job-12-5zp8r,16,indexed-job,12
367,4.0,ContainersReady,indexed-job-12-5zp8r,16,indexed-job,12
368,0.0,PodScheduled,indexed-job-9-m9l42,16,indexed-job,12
369,0.0,Initialized,indexed-job-9-m9l42,16,indexed-job,12
370,5.0,Ready,indexed-job-9-m9l42,16,indexed-job,12
371,5.0,ContainersReady,indexed-job-9-m9l42,16,indexed-job,12
372,0.0,PodScheduled,indexed-job-7-h2kmw,16,indexed-job,12
373,0.0,Initialized,indexed-job-7-h2kmw,16,indexed-job,12
374,6.0,Ready,indexed-job-7-h2kmw,16,indexed-job,12
375,6.0,ContainersReady,indexed-job-7-h2kmw,16,indexed-job,12
376,0.0,PodScheduled,indexed-job-11-t82v7,16,indexed-job,12
377,0.0,Initialized,indexed-job-11-t82v7,16,indexed-job,12
378,5.0,Ready,indexed-job-11-t82v7,16,indexed-job,12
379,5.0,ContainersReady,indexed-job-11-t82v7,16,indexed-job,12
380,0.0,PodScheduled,indexed-job-13-k895n,16,indexed-job,12
381,0.0,Initialized,indexed-job-13-k895n,16,indexed-job,12
382,8.0,Ready,indexed-job-13-k895n,16,indexed-job,12
383,8.0,ContainersReady,indexed-job-13-k895n,16,indexed-job,12
384,0.0,PodScheduled,indexed-job-14-sktk7,16,indexed-job,12
385,0.0,Initialized,indexed-job-14-sktk7,16,indexed-job,12
386,7.0,Ready,indexed-job-14-sktk7,16,indexed-job,12
387,7.0,ContainersReady,indexed-job-14-sktk7,16,indexed-job,12
388,0.0,PodScheduled,indexed-job-8-crjfc,16,indexed-job,12
389,0.0,Initialized,indexed-job-8-crjfc,16,indexed-job,12
390,7.0,Ready,indexed-job-8-crjfc,16,indexed-job,12
391,7.0,ContainersReady,indexed-job-8-crjfc,16,indexed-job,12
392,0.0,PodScheduled,indexed-job-15-hbjsl,16,indexed-job,12
393,0.0,Initialized,indexed-job-15-hbjsl,16,indexed-job,12
394,8.0,Ready,indexed-job-15-hbjsl,16,indexed-job,12
395,8.0,ContainersReady,indexed-job-15-hbjsl,16,indexed-job,12
396,8.963,watch_create,all,16,pods,18
397,34.137,watch_delete,all,16,pods,18
398,0.0,PodScheduled,pod-0,16,pods,18
399,0.0,Initialized,pod-0,16,pods,18
400,1.0,Ready,pod-0,16,pods,18
401,1.0,ContainersReady,pod-0,16,pods,18
402,0.0,PodScheduled,pod-1,16,pods,18
403,0.0,Initialized,pod-1,16,pods,18
404,2.0,Ready,pod-1,16,pods,18
405,2.0,ContainersReady,pod-1,16,pods,18
406,0.0,PodScheduled,pod-2,16,pods,18
407,0.0,Initialized,pod-2,16,pods,18
408,3.0,Ready,pod-2,16,pods,18
409,3.0,ContainersReady,pod-2,16,pods,18
410,0.0,PodScheduled,pod-3,16,pods,18
411,0.0,Initialized,pod-3,16,pods,18
412,2.0,Ready,pod-3,16,pods,18
413,2.0,ContainersReady,pod-3,16,pods,18
414,0.0,PodScheduled,pod-4,16,pods,18
415,0.0,Initialized,pod-4,16,pods,18
416,4.0,Ready,pod-4,16,pods,18
417,4.0,ContainersReady,pod-4,16,pods,18
418,0.0,PodScheduled,pod-5,16,pods,18
419,0.0,Initialized,pod-5,16,pods,18
420,4.0,Ready,pod-5,16,pods,18
421,4.0,ContainersReady,pod-5,16,pods,18
422,0.0,PodScheduled,pod-6,16,pods,18
423,0.0,Initialized,pod-6,16,pods,18
424,3.0,Ready,pod-6,16,pods,18
425,3.0,ContainersReady,pod-6,16,pods,18
426,0.0,PodScheduled,pod-7,16,pods,18
427,0.0,Initialized,pod-7,16,pods,18
428,5.0,Ready,pod-7,16,pods,18
429,5.0,ContainersReady,pod-7,16,pods,18
430,0.0,PodScheduled,pod-8,16,pods,18
431,0.0,Initialized,pod-8,16,pods,18
432,5.0,Ready,pod-8,16,pods,18
433,5.0,ContainersReady,pod-8,16,pods,18
434,0.0,PodScheduled,pod-9,16,pods,18
435,0.0,Initialized,pod-9,16,pods,18
436,6.0,Ready,pod-9,16,pods,18
437,6.0,ContainersReady,pod-9,16,pods,18
438,0.0,PodScheduled,pod-10,16,pods,18
439,0.0,Initialized,pod-10,16,pods,18
440,7.0,Ready,pod-10,16,pods,18
441,7.0,ContainersReady,pod-10,16,pods,18
442,0.0,PodScheduled,pod-11,16,pods,18
443,0.0,Initialized,pod-11,16,pods,18
444,8.0,Ready,pod-11,16,pods,18
445,8.0,ContainersReady,pod-11,16,pods,18
446,0.0,PodScheduled,pod-12,16,pods,18
447,0.0,Initialized,pod-12,16,pods,18
448,8.0,Ready,pod-12,16,pods,18
449,8.0,ContainersReady,pod-12,16,pods,18
450,0.0,PodScheduled,pod-13,16,pods,18
451,0.0,Initialized,pod-13,16,pods,18
452,6.0,Ready,pod-13,16,pods,18
453,6.0,ContainersReady,pod-13,16,pods,18
454,0.0,PodScheduled,pod-14,16,pods,18
455,0.0,Initialized,pod-14,16,pods,18
456,7.0,Ready,pod-14,16,pods,18
457,7.0,ContainersReady,pod-14,16,pods,18
458,0.0,PodScheduled,pod-15,16,pods,18
459,0.0,Initialized,pod-15,16,pods,18
460,8.0,Ready,pod-15,16,pods,18
461,8.0,ContainersReady,pod-15,16,pods,18
462,9.749,watch_create,all,16,indexed-job,11
463,33.19,watch_delete,all,16,indexed-job,11
464,0.0,PodScheduled,indexed-job-0-7wvqf,16,indexed-job,11
465,0.0,Initialized,indexed-job-0-7wvqf,16,indexed-job,11
466,2.0,Ready,indexed-job-0-7wvqf,16,indexed-job,11
467,2.0,ContainersReady,indexed-job-0-7wvqf,16,indexed-job,11
468,0.0,PodScheduled,indexed-job-2-qgvfq,16,indexed-job,11
469,0.0,Initialized,indexed-job-2-qgvfq,16,indexed-job,11
470,3.0,Ready,indexed-job-2-qgvfq,16,indexed-job,11
471,3.0,ContainersReady,indexed-job-2-qgvfq,16,indexed-job,11
472,0.0,PodScheduled,indexed-job-1-55qhk,16,indexed-job,11
473,0.0,Initialized,indexed-job-1-55qhk,16,indexed-job,11
474,5.0,Ready,indexed-job-1-55qhk,16,indexed-job,11
475,5.0,ContainersReady,indexed-job-1-55qhk,16,indexed-job,11
476,0.0,PodScheduled,indexed-job-4-zsrf8,16,indexed-job,11
477,0.0,Initialized,indexed-job-4-zsrf8,16,indexed-job,11
478,5.0,Ready,indexed-job-4-zsrf8,16,indexed-job,11
479,5.0,ContainersReady,indexed-job-4-zsrf8,16,indexed-job,11
480,0.0,PodScheduled,indexed-job-3-p4w59,16,indexed-job,11
481,0.0,Initialized,indexed-job-3-p4w59,16,indexed-job,11
482,4.0,Ready,indexed-job-3-p4w59,16,indexed-job,11
483,4.0,ContainersReady,indexed-job-3-p4w59,16,indexed-job,11
484,0.0,PodScheduled,indexed-job-6-bt2bx,16,indexed-job,11
485,0.0,Initialized,indexed-job-6-bt2bx,16,indexed-job,11
486,6.0,Ready,indexed-job-6-bt2bx,16,indexed-job,11
487,6.0,ContainersReady,indexed-job-6-bt2bx,16,indexed-job,11
488,0.0,PodScheduled,indexed-job-5-dn86p,16,indexed-job,11
489,0.0,Initialized,indexed-job-5-dn86p,16,indexed-job,11
490,4.0,Ready,indexed-job-5-dn86p,16,indexed-job,11
491,4.0,ContainersReady,indexed-job-5-dn86p,16,indexed-job,11
492,0.0,PodScheduled,indexed-job-11-vhf58,16,indexed-job,11
493,0.0,Initialized,indexed-job-11-vhf58,16,indexed-job,11
494,7.0,Ready,indexed-job-11-vhf58,16,indexed-job,11
495,7.0,ContainersReady,indexed-job-11-vhf58,16,indexed-job,11
496,0.0,PodScheduled,indexed-job-13-kv54l,16,indexed-job,11
497,0.0,Initialized,indexed-job-13-kv54l,16,indexed-job,11
498,3.0,Ready,indexed-job-13-kv54l,16,indexed-job,11
499,3.0,ContainersReady,indexed-job-13-kv54l,16,indexed-job,11
500,0.0,PodScheduled,indexed-job-9-4mq86,16,indexed-job,11
501,0.0,Initialized,indexed-job-9-4mq86,16,indexed-job,11
502,8.0,Ready,indexed-job-9-4mq86,16,indexed-job,11
503,8.0,ContainersReady,indexed-job-9-4mq86,16,indexed-job,11
504,0.0,PodScheduled,indexed-job-14-tp62m,16,indexed-job,11
505,0.0,Initialized,indexed-job-14-tp62m,16,indexed-job,11
506,8.0,Ready,indexed-job-14-tp62m,16,indexed-job,11
507,8.0,ContainersReady,indexed-job-14-tp62m,16,indexed-job,11
508,0.0,PodScheduled,indexed-job-10-qjfmq,16,indexed-job,11
509,0.0,Initialized,indexed-job-10-qjfmq,16,indexed-job,11
510,7.0,Ready,indexed-job-10-qjfmq,16,indexed-job,11
511,7.0,ContainersReady,indexed-job-10-qjfmq,16,indexed-job,11
512,0.0,PodScheduled,indexed-job-7-tw76p,16,indexed-job,11
513,0.0,Initialized,indexed-job-7-tw76p,16,indexed-job,11
514,10.0,Ready,indexed-job-7-tw76p,16,indexed-job,11
515,10.0,ContainersReady,indexed-job-7-tw76p,16,indexed-job,11
516,0.0,PodScheduled,indexed-job-8-ggp4j,16,indexed-job,11
517,0.0,Initialized,indexed-job-8-ggp4j,16,indexed-job,11
518,9.0,Ready,indexed-job-8-ggp4j,16,indexed-job,11
519,9.0,ContainersReady,indexed-job-8-ggp4j,16,indexed-job,11
520,0.0,PodScheduled,indexed-job-12-xqfm5,16,indexed-job,11
521,0.0,Initialized,indexed-job-12-xqfm5,16,indexed-job,11
522,9.0,Ready,indexed-job-12-xqfm5,16,indexed-job,11
523,9.0,ContainersReady,indexed-job-12-xqfm5,16,indexed-job,11
524,0.0,PodScheduled,indexed-job-15-8n44r,16,indexed-job,11
525,0.0,Initialized,indexed-job-15-8n44r,16,indexed-job,11
526,6.0,Ready,indexed-job-15-8n44r,16,indexed-job,11
527,6.0,ContainersReady,indexed-job-15-8n44r,16,indexed-job,11
