10.306,9.967,11.108,9.913,10.491,10.586,9.950,10.442,6.366,6.286,0.000,6.086,10.859,9.757,10.540,10.142,10.373,10.292,10.372,10.297,10.380,10.862,10.594,11.123,11.067,10.334,10.655,10.490,14.054,14.453,14.225,14.039,14.221,14.106,14.532,14.158,14.231,14.527,14.406,14.313,14.187,14.548,14.683,14.328,13.864,14.165,13.899,13.886,14.022,14.292,14.394,13.949,14.181,14.699,14.697,14.015
10.241,10.009,10.703,9.699,9.909,10.133,10.018,10.002,6.442,6.426,6.062,0.000,10.445,9.570,10.112,9.981,10.053,10.038,11.427,12.761,12.309,12.805,12.791,13.178,13.174,12.820,10.075,10.161,14.299,14.679,14.250,14.161,14.537,14.243,13.870,14.115,14.400,14.837,14.298,14.387,14.734,14.487,14.263,14.417,14.075,14.214,13.716,13.831,14.276,14.279,13.877,13.821,14.442,14.416,14.335,14.303
13.060,11.075,11.677,11.196,11.621,11.241,11.364,11.357,11.991,10.818,10.941,10.640,0.000,6.668,6.515,6.721,11.568,11.393,11.335,11.350,11.442,11.993,11.424,12.123,12.162,11.518,11.389,11.496,14.645,14.816,15.164,14.856,14.865,14.503,14.639,14.857,14.623,14.818,14.474,14.850,15.023,15.178,15.260,14.784,14.522,14.508,14.604,14.413,14.567,14.246,14.655,14.700,15.307,14.901,14.653,14.834
9.917,9.830,10.738,10.328,10.305,10.127,10.539,10.667,10.451,9.706,9.986,9.664,6.472,0.000,6.238,6.504,10.061,10.167,10.178,10.212,10.319,10.740,10.513,11.049,10.993,10.174,10.274,10.431,14.584,14.409,14.385,14.504,14.442,14.082,14.628,14.685,14.979,14.347,14.567,14.794,14.332,14.463,14.629,14.746,14.488,14.216,14.149,14.427,14.081,14.108,14.298,14.378,14.774,14.442,14.543,14.674
10.418,10.288,11.072,10.166,10.972,10.676,10.478,10.857,10.997,10.513,10.533,10.148,6.466,6.401,0.000,6.398,10.598,10.665,10.533,10.728,10.598,11.057,10.906,11.288,11.348,10.735,10.541,10.662,14.550,14.530,14.718,14.301,14.281,14.576,14.522,14.345,14.555,14.649,14.823,14.334,14.523,14.698,14.514,14.424,14.271,14.441,14.305,14.160,14.283,14.595,14.415,14.147,14.428,14.962,14.834,14.446
10.347,10.210,10.781,9.781,10.311,10.504,10.020,10.107,10.726,9.918,10.143,9.890,6.529,6.236,6.293,0.000,10.090,10.390,9.989,10.270,10.214,10.756,10.290,10.937,11.119,9.884,10.037,10.234,14.564,14.310,14.081,14.187,14.226,14.797,14.151,14.135,14.843,14.523,14.173,14.294,14.405,14.466,14.406,14.533,14.200,14.369,13.841,13.955,14.213,14.630,13.895,14.026,14.718,14.456,14.373,14.345
10.548,10.586,11.241,10.456,10.806,10.742,10.717,10.781,11.203,10.702,10.795,10.567,11.389,10.533,10.819,10.564,0.000,6.660,6.452,6.585,10.155,10.736,10.284,10.690,10.861,10.252,10.562,10.019,14.423,14.458,14.380,14.464,14.412,14.334,14.378,14.525,14.401,14.956,14.392,14.711,14.632,14.695,14.668,14.627,14.694,14.288,14.321,14.691,14.516,14.260,14.471,14.439,14.962,14.860,14.812,14.686
10.325,10.315,10.942,10.330,10.564,10.613,10.684,10.903,11.112,10.465,10.633,10.471,11.293,10.336,10.831,10.504,6.535,0.000,6.384,6.405,10.146,10.855,10.283,11.036,11.162,10.588,10.252,10.183,14.352,14.577,14.419,13.846,14.056,14.707,14.000,14.278,14.319,14.806,14.362,14.193,14.438,14.850,14.350,14.856,14.138,14.683,14.395,14.252,14.179,14.619,14.143,14.209,14.380,14.891,14.679,14.461
10.064,10.116,10.889,10.188,10.460,10.523,10.292,10.353,10.878,10.393,10.590,11.553,11.267,10.245,10.519,10.196,6.451,6.364,0.000,6.109,9.759,10.514,10.141,10.228,10.608,10.252,10.222,10.093,14.251,14.014,14.088,14.243,14.182,13.921,14.301,14.265,14.469,14.217,14.053,14.330,14.582,14.220,14.616,14.411,14.297,14.258,14.125,14.100,14.243,14.131,14.325,14.226,14.555,14.548,14.448,14.446
10.219,10.171,10.686,10.035,10.434,10.567,10.351,10.515,10.809,10.389,10.277,12.725,11.044,10.212,10.509,10.247,6.511,6.159,6.311,0.000,9.700,10.352,10.236,10.333,10.428,10.006,10.012,10.146,14.242,13.805,14.289,13.846,14.208,14.075,13.727,14.041,14.507,14.015,14.089,14.184,14.610,14.282,13.896,14.260,14.272,13.898,14.281,13.958,14.251,14.244,13.934,13.895,14.628,14.191,14.810,14.065
10.475,10.253,10.992,10.425,10.556,10.721,10.699,10.648,11.184,10.479,10.520,12.542,11.315,10.561,10.732,10.494,10.133,10.286,10.028,9.977,0.000,6.456,6.482,6.463,10.869,10.081,10.097,10.284,14.071,14.589,14.086,14.402,14.088,14.230,14.401,14.126,14.623,14.365,14.505,14.729,14.712,14.296,14.801,14.527,14.347,14.326,14.182,14.295,14.496,14.335,14.528,14.205,14.614,14.788,14.723,14.575
10.767,10.400,11.216,10.452,10.816,10.824,10.901,10.984,11.453,10.640,10.936,12.970,11.775,10.620,10.936,10.742,10.298,10.693,10.430,10.220,6.416,0.000,6.366,6.207,10.864,10.431,10.582,10.637,13.974,14.181,14.011,13.883,13.654,14.200,13.889,13.750,14.507,14.307,14.491,14.159,14.020,14.398,14.533,14.116,14.351,14.164,13.972,14.038,13.848,14.127,14.241,13.947,14.709,14.553,14.429,14.259
10.451,10.598,11.126,10.568,10.686,10.791,10.848,10.871,11.162,10.781,10.778,13.166,11.539,10.681,10.945,10.678,10.142,10.133,10.260,10.476,6.507,6.408,0.000,6.388,11.204,10.559,10.376,10.556,14.576,14.734,14.156,14.149,14.522,14.165,14.366,14.312,14.727,14.473,14.581,14.637,15.024,14.528,14.910,14.593,14.564,14.705,14.236,14.245,14.761,14.308,14.650,14.282,14.838,14.795,14.484,14.677
10.875,10.858,11.435,10.756,11.193,11.213,11.017,11.175,11.582,10.982,11.013,13.170,11.808,10.992,11.189,10.910,10.409,10.749,10.377,10.330,6.797,6.208,6.074,0.000,11.570,11.139,10.825,10.532,14.207,14.068,14.265,14.260,14.058,13.776,13.916,14.154,14.507,14.061,14.359,14.571,14.441,14.190,14.181,14.324,14.436,14.083,14.119,14.175,14.278,14.099,13.966,14.250,14.588,14.280,14.509,14.506
11.496,11.422,12.064,11.260,11.687,11.723,11.591,11.731,11.957,11.329,11.419,13.623,12.144,11.273,11.601,11.393,10.717,11.236,10.948,10.750,11.015,11.403,11.471,11.790,0.000,7.335,7.935,10.631,14.462,14.663,14.648,14.514,14.618,14.550,14.590,14.964,15.055,14.616,14.930,14.805,14.975,14.881,14.801,14.852,14.480,14.928,14.792,14.454,14.771,14.775,14.591,14.683,15.073,15.037,15.093,14.876
10.201,10.092,10.753,10.077,10.510,10.446,10.445,10.515,10.938,10.023,10.194,12.802,11.108,9.987,10.376,9.937,9.839,10.180,9.924,9.950,9.634,10.138,10.074,10.935,6.901,0.000,6.466,9.585,14.123,14.336,14.278,13.866,14.486,14.114,14.129,14.130,14.230,14.448,14.560,14.266,14.650,14.479,14.342,14.324,14.280,14.523,14.289,14.067,14.366,14.260,14.138,14.109,14.231,14.526,14.709,14.595
10.071,10.066,10.760,10.176,10.434,10.476,10.370,10.491,10.744,10.157,10.381,9.742,11.048,10.010,10.321,9.964,10.152,9.874,10.156,9.856,9.661,10.441,10.132,10.947,6.611,6.252,0.000,9.416,13.928,14.387,14.478,14.326,14.295,13.797,14.499,14.376,14.459,14.253,14.185,14.534,14.691,14.222,14.570,14.135,14.098,14.456,14.246,14.038,14.285,14.316,14.531,14.273,14.587,14.691,14.425,14.698
10.329,10.190,10.807,10.127,10.427,10.536,10.494,10.523,10.802,10.179,10.229,10.045,10.854,10.223,10.419,10.037,9.711,9.886,10.057,9.989,9.964,10.556,10.309,10.732,7.424,9.957,6.987,0.000,13.954,14.452,14.222,14.463,14.236,14.018,14.234,14.424,14.263,14.638,14.491,14.542,14.449,14.299,14.312,14.273,14.195,14.348,14.117,14.110,14.442,14.163,14.227,14.205,14.522,14.599,14.389,14.629
14.769,14.426,14.488,14.683,14.720,14.850,14.558,14.451,14.753,14.586,14.543,14.681,14.822,14.977,14.698,14.977,14.581,14.613,14.556,14.877,14.379,14.622,14.764,14.728,14.533,14.855,14.589,14.571,0.000,6.722,6.496,6.509,10.061,9.868,10.072,10.461,10.456,10.203,9.812,10.147,10.204,10.429,10.647,10.462,10.397,10.466,10.562,10.485,10.524,10.356,10.503,10.462,10.587,10.795,10.520,10.549
14.779,14.282,14.465,14.685,14.613,14.312,14.381,14.724,14.460,14.359,14.591,14.908,14.744,14.455,14.726,14.479,14.321,14.512,14.094,13.920,14.525,14.561,14.703,14.223,14.518,14.579,14.663,14.699,6.677,0.000,6.413,6.380,9.896,10.236,9.944,9.692,10.049,10.058,9.972,9.963,9.869,10.089,10.294,10.037,10.301,10.363,10.173,10.287,10.136,10.247,10.400,10.263,10.481,10.348,10.433,10.567
14.103,14.416,14.593,14.352,14.308,14.420,14.526,14.789,14.469,14.478,14.374,14.347,15.097,14.406,14.779,14.378,14.269,14.382,14.129,14.372,14.128,14.318,14.211,14.456,14.494,14.592,14.639,14.666,6.686,6.421,0.000,6.313,9.983,10.233,10.051,9.763,10.159,10.332,10.252,9.808,10.100,10.407,10.238,9.915,10.341,10.469,10.413,10.158,10.345,10.376,10.263,10.372,10.473,10.657,10.505,10.402
14.175,14.194,13.850,13.976,14.488,14.528,13.863,14.018,14.332,14.358,13.983,14.186,14.564,14.662,14.138,14.307,14.053,13.545,14.093,13.865,14.114,13.951,13.913,14.213,14.157,14.057,14.406,14.544,6.520,6.138,6.291,0.000,9.400,9.485,9.665,9.827,9.784,9.525,9.634,9.438,9.660,10.119,9.797,9.436,9.930,10.169,9.975,9.841,9.939,10.198,10.051,9.854,10.112,10.304,10.222,10.094
14.643,14.594,14.455,14.724,14.749,14.565,14.413,14.383,14.753,14.719,14.485,14.794,14.994,14.796,14.600,14.591,14.285,14.243,14.533,14.600,14.227,14.105,14.745,14.391,14.579,14.970,14.743,14.584,10.095,10.214,10.176,9.911,0.000,6.488,6.454,6.405,9.823,10.356,10.179,10.046,9.947,10.279,10.496,10.286,10.466,10.550,10.446,10.351,10.295,10.604,10.478,10.388,10.703,10.534,10.682,10.711
14.316,14.465,14.036,14.193,14.326,14.272,14.309,14.475,14.339,14.009,14.325,14.357,14.236,14.356,14.565,15.028,14.042,14.577,13.906,14.135,14.159,14.309,13.986,13.904,14.238,14.570,13.901,14.240,9.463,9.938,10.003,9.611,6.464,0.000,6.132,6.256,9.857,9.597,9.678,10.017,9.899,9.687,10.005,10.199,10.157,10.178,10.082,10.024,10.170,10.115,10.152,10.218,10.301,10.089,10.443,10.246
14.225,14.053,14.481,14.494,14.278,14.340,14.213,14.293,14.241,14.191,14.648,13.965,14.362,14.561,14.582,14.203,14.079,13.851,14.213,13.781,14.236,14.029,14.242,13.989,14.592,14.374,14.587,14.402,9.778,9.928,9.962,9.705,6.399,6.295,0.000,6.168,9.917,9.997,9.725,9.599,10.088,9.847,9.891,10.075,10.017,10.253,10.017,9.986,10.111,10.039,10.046,10.075,10.292,10.219,10.309,10.176
14.135,14.153,13.984,14.216,14.305,14.434,14.034,14.108,14.398,14.482,14.117,14.189,14.480,14.756,14.268,14.110,14.106,13.974,14.198,13.994,13.984,13.754,13.975,14.130,14.552,14.183,14.519,14.544,10.065,9.520,9.545,9.887,6.265,6.491,6.055,0.000,9.634,9.725,10.131,9.925,9.801,9.620,10.106,10.004,9.929,10.216,9.977,9.983,10.141,10.120,9.978,10.015,10.152,10.178,10.338,10.189
14.675,14.641,14.570,14.766,14.685,14.914,14.650,14.523,14.618,14.879,14.629,14.833,14.650,15.286,14.682,15.231,14.435,14.449,14.694,14.931,14.822,14.941,14.853,14.673,15.051,14.695,15.055,14.685,10.500,10.310,10.212,10.228,9.868,10.272,10.472,10.050,0.000,6.593,6.472,6.534,9.995,10.453,10.386,10.333,10.540,10.623,10.541,10.506,10.435,10.477,10.680,10.601,10.438,10.271,10.562,10.349
14.524,14.604,14.524,14.389,14.599,14.264,14.518,14.716,14.353,14.252,14.589,14.972,14.471,14.353,14.628,14.560,14.647,14.508,14.067,13.982,14.251,14.366,14.304,13.989,14.214,14.474,14.642,14.504,9.818,9.758,10.036,9.486,10.053,9.644,9.851,9.685,6.309,0.000,6.184,6.138,9.651,9.858,9.995,9.609,10.149,10.293,10.118,10.179,10.227,10.206,10.142,10.126,10.046,9.945,10.118,10.161
14.957,14.586,14.370,14.768,14.532,14.635,14.786,14.895,15.224,14.675,14.635,14.466,14.522,14.677,14.971,14.485,14.224,14.368,14.277,14.362,14.481,14.664,14.438,14.635,14.846,14.940,14.554,14.695,9.627,10.161,10.318,9.912,10.134,9.834,9.914,10.472,6.588,6.319,0.000,6.303,10.173,9.978,10.078,10.398,10.542,10.645,10.559,10.561,10.515,10.737,10.625,10.572,10.435,10.463,10.652,10.453
14.495,14.463,14.495,14.417,14.572,14.600,14.321,14.329,14.466,14.624,14.362,14.433,14.506,14.805,14.290,14.325,14.416,13.937,14.269,14.172,14.533,14.210,14.365,14.375,14.407,14.565,14.623,14.647,9.669,9.713,9.558,9.499,9.540,9.851,9.655,9.989,6.420,6.052,6.296,0.000,9.699,9.609,9.607,9.787,10.098,10.355,10.123,10.006,10.054,10.204,10.120,10.051,9.979,10.003,10.059,10.012
14.786,14.892,14.651,14.878,14.568,14.483,14.629,14.628,14.917,14.876,14.565,15.050,15.018,14.746,14.712,14.730,14.676,14.597,14.683,14.930,14.779,14.521,14.991,14.814,14.955,15.056,15.015,15.004,10.270,10.114,10.167,10.000,9.915,10.202,10.382,10.237,10.100,10.118,10.370,10.066,0.000,6.533,6.444,6.479,10.434,10.483,10.392,10.431,10.624,10.701,10.441,10.434,10.298,10.373,10.543,10.371
14.711,14.719,14.580,14.294,14.598,14.558,14.680,14.775,14.863,14.414,14.838,14.770,15.069,14.637,14.935,14.809,14.573,14.891,14.262,14.402,14.348,14.655,14.430,14.475,14.697,14.897,14.733,14.497,10.358,10.163,10.381,10.282,10.180,9.891,10.062,9.753,10.300,10.138,9.966,9.908,6.477,0.000,6.348,6.455,10.265,10.380,10.269,10.368,10.401,10.346,10.402,10.417,10.139,10.460,10.404,10.358
14.683,14.500,14.824,14.544,14.816,14.770,14.390,14.510,14.986,14.650,15.102,14.483,15.220,14.877,14.683,14.620,14.421,14.320,14.655,14.167,14.752,14.656,14.916,14.290,14.603,14.585,14.992,14.531,10.501,10.265,10.142,10.106,10.323,10.167,10.102,10.346,10.310,10.304,10.123,9.819,6.534,6.371,0.000,6.310,10.259,10.477,10.300,10.318,10.449,10.394,10.434,10.282,10.346,10.417,10.146,10.189
14.357,14.425,14.098,14.284,14.393,14.603,14.321,14.318,14.890,14.605,14.373,14.522,14.512,14.733,14.369,14.508,15.157,14.703,14.365,14.372,14.387,14.207,14.408,14.414,14.409,14.416,14.384,14.570,9.997,9.746,9.764,9.486,9.922,10.033,10.017,10.055,9.899,9.563,10.162,9.811,6.353,6.222,6.261,0.000,10.025,10.246,9.990,10.247,10.281,10.210,10.253,10.129,10.144,10.146,10.167,10.059
14.494,14.323,14.165,14.650,14.573,14.471,14.145,14.295,14.406,14.389,14.266,14.464,14.374,14.752,14.753,14.525,14.592,14.334,14.449,14.672,14.463,14.634,14.659,14.755,14.399,14.765,14.760,14.602,10.304,10.330,10.430,10.352,10.542,10.357,10.320,10.478,10.524,10.489,10.636,10.570,10.457,10.470,10.533,10.423,0.000,6.623,6.374,6.492,10.037,9.901,10.222,10.414,10.557,10.250,10.133,10.128
14.519,14.241,14.241,14.133,14.108,13.934,14.161,14.261,14.099,14.122,14.320,14.252,14.234,14.211,14.231,14.364,14.040,14.491,14.098,13.860,14.116,14.303,14.490,14.062,14.466,14.693,14.586,14.375,10.059,10.042,10.117,10.161,10.306,10.132,10.027,10.087,10.168,10.254,10.450,10.359,10.194,10.095,10.356,10.306,6.525,0.000,6.487,6.255,9.815,9.539,10.023,10.086,10.233,10.218,10.289,9.967
14.577,14.208,14.309,14.064,14.627,14.194,14.409,14.594,14.581,14.315,14.141,13.992,14.539,14.269,14.417,14.186,14.243,14.246,14.205,14.552,14.269,14.199,14.286,14.289,14.770,14.713,14.596,14.542,10.323,10.287,10.443,10.262,10.387,10.237,10.246,10.289,10.394,10.474,10.595,10.415,10.322,10.412,10.313,10.236,6.560,6.418,0.000,6.312,9.835,10.229,10.076,9.673,10.144,10.333,10.426,10.346
13.875,13.706,13.702,13.719,14.260,14.248,13.826,13.845,14.321,14.413,13.873,13.956,14.079,14.345,13.979,14.018,14.256,14.073,14.049,13.965,14.061,14.085,13.961,14.046,14.121,14.410,14.202,14.254,10.049,10.138,9.983,9.898,9.915,10.042,9.896,9.970,10.082,10.273,10.285,10.050,10.113,10.158,10.018,10.219,6.402,6.228,6.302,0.000,9.498,9.991,9.808,9.383,9.940,10.020,9.874,9.742
14.392,14.344,14.252,14.702,14.862,14.270,14.257,14.214,14.581,14.764,14.418,14.692,14.574,14.455,14.395,14.631,14.599,14.462,14.427,14.699,14.742,14.286,14.826,14.443,14.678,15.009,14.842,14.619,10.493,10.332,10.416,10.258,10.351,10.457,10.478,10.472,10.520,10.584,10.632,10.490,10.536,10.649,10.751,10.649,10.212,10.399,9.976,9.982,0.000,6.513,6.488,6.410,10.080,10.429,10.309,9.954
14.440,14.046,14.271,14.335,14.144,14.208,14.399,14.574,14.502,14.192,14.481,14.492,14.265,14.360,14.589,15.001,14.195,14.699,14.254,14.438,14.293,14.477,14.307,14.220,14.736,14.613,14.691,14.529,10.029,10.280,10.496,10.320,10.504,10.277,10.123,10.303,10.334,10.311,10.594,10.494,10.451,10.371,10.391,10.419,9.778,9.767,10.245,10.222,6.525,0.000,6.341,6.306,10.050,9.822,10.237,10.428
13.971,13.750,14.266,13.992,13.932,14.040,13.942,14.115,13.862,14.021,14.484,13.944,14.410,14.168,14.383,13.877,14.147,13.948,14.194,13.877,14.272,14.173,14.415,13.861,14.342,14.278,14.637,14.289,10.194,10.245,9.919,9.971,10.118,10.019,10.015,9.899,10.238,10.225,10.322,10.086,10.083,10.171,10.137,10.197,9.800,10.042,9.754,9.779,6.415,6.364,0.000,6.026,9.797,9.829,9.721,9.994
14.178,14.512,14.479,14.148,14.689,14.722,14.225,14.144,14.373,14.695,14.317,14.180,14.665,14.696,14.292,14.284,14.406,14.387,14.302,14.238,14.421,14.204,14.371,14.302,14.695,14.610,14.715,14.660,10.366,10.351,10.466,10.297,10.319,10.377,10.306,10.303,10.479,10.509,10.652,10.345,10.445,10.542,10.362,10.402,10.260,10.373,9.719,9.701,6.694,6.497,6.332,0.000,10.009,10.031,10.098,10.214
14.489,14.695,14.540,14.761,14.270,14.697,14.565,14.671,14.914,14.855,14.502,14.752,15.027,14.873,14.607,15.021,14.865,14.477,14.873,14.975,14.651,14.900,14.889,14.763,14.984,14.702,15.161,14.966,10.573,10.533,10.571,10.465,10.594,10.502,10.568,10.522,10.244,10.395,10.616,10.472,10.361,10.376,10.351,10.418,10.437,10.609,10.235,10.128,10.215,10.313,10.232,10.126,0.000,6.768,7.749,8.104
14.691,14.231,14.290,14.903,14.755,14.213,14.699,14.828,14.743,14.338,14.701,14.616,14.722,14.349,15.050,14.698,14.476,14.794,14.442,14.301,14.717,14.499,14.669,14.332,14.860,14.736,14.952,14.968,10.415,10.303,10.335,10.284,10.384,10.371,10.369,10.347,10.169,10.272,10.433,10.230,10.204,10.368,10.605,10.311,10.162,10.402,10.200,10.174,10.340,9.867,9.926,9.840,6.632,0.000,6.262,6.742
14.425,14.238,14.082,14.165,14.082,14.182,14.463,14.456,14.413,14.322,14.560,14.214,14.290,14.631,14.501,14.140,14.343,14.232,14.090,14.353,14.314,14.373,14.336,14.262,14.609,14.800,14.548,14.427,10.113,10.088,10.200,10.067,10.085,10.071,9.966,10.062,9.989,10.063,10.134,10.083,9.866,10.035,10.027,10.196,9.634,10.150,10.059,9.905,9.870,9.865,9.840,9.787,7.719,7.319,0.000,6.053
14.006,14.532,14.430,14.049,14.210,14.480,14.098,14.231,14.222,14.602,14.121,14.109,14.374,14.688,14.234,14.307,14.344,14.137,14.320,14.152,14.346,14.262,14.258,14.380,14.513,14.496,14.952,14.593,10.108,10.188,10.153,10.056,10.257,10.120,10.034,10.153,9.992,10.255,10.154,9.973,9.872,10.072,9.937,9.925,9.640,9.866,9.944,9.547,9.493,10.141,10.126,10.078,8.361,6.505,6.858,0.000
